"Loja";"Name Searched";"Name Found";"Price";"Price Float";"URL"
"Americanas";"New super mario bros 2";"Jogo Nintendo 3ds New Super Mario Bros 2 - Nintendo";"R$ 219,90";"R$ 219,90";"http://www.americanas.com.br/produto/9627445/jogo-nintendo-3ds-new-super-mario-bros-2-nintendo"
"Big Boy Games";"New super mario bros 2";"3DS - New Super Mario Bros 2";"R$ 179,90";"R$ 179,90";"http://www.bigboygames.com.br/3ds-new-super-mario-bros-2-p4344/"
"Casas Bahia";"New super mario bros 2";"3DS - New Super Mario Bros 2";"179,90";"R$ 179,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-5DFWP&lbc=casasbahia&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6524780%3f&rk=1&uid=276054840&sid=2&ts=custom&rsc=wuME77TATt52MUs5&method=and&isort=score&view=grid"
"Casas Bahia";"New super mario bros 2";"New Super Mario Bros 2 - 3DS";"188,00";"R$ 188,00";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-5DFWP&lbc=casasbahia&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6157120%3f&rk=2&uid=276054840&sid=2&ts=custom&rsc=d6UqkiBbls4ciYMd&method=and&isort=score&view=grid"
"Casas Bahia";"New super mario bros 2";"New Super Mario Bros 2 - 3DS";"229,99";"R$ 229,99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-5DFWP&lbc=casasbahia&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.casasbahia.com.br%2f7151973%3f&rk=3&uid=276054840&sid=2&ts=custom&rsc=ETNmRSPBDpTE7FR9&method=and&isort=score&view=grid"
"Casas Bahia";"New super mario bros 2";"Nintendo 3Ds Xl Edição Limitada New Super Mario Bros. 2";"1.259,99";"R$ 1.259,99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-5DFWP&lbc=casasbahia&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5466818%3f&rk=4&uid=276054840&sid=2&ts=custom&rsc=6W8RmrTupLHi0O4C&method=and&isort=score&view=grid"
"Casas Bahia";"New super mario bros 2";"Jogo New Super Mario Bros 2 - 3DS";"249,90";"R$ 249,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-5DFWP&lbc=casasbahia&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.casasbahia.com.br%2f1700225%3f&rk=5&uid=276054840&sid=2&ts=custom&rsc=VIi1CMN-DZRAQHPJ&method=and&isort=score&view=grid"
"Casas Bahia";"New super mario bros 2";"Jogo Nintendo 3DS New Super Mario Bros 2 - Nintendo";"219,90";"R$ 219,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-5DFWP&lbc=casasbahia&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.casasbahia.com.br%2f7047281%3f&rk=6&uid=276054840&sid=2&ts=custom&rsc=oBNu9WH2Kw9SZDG0&method=and&isort=score&view=grid"
"Extra";"New super mario bros 2";"3DS - New Super Mario Bros 2";"179,90";"R$ 179,90";"http://buscando.extra.com.br/search?p=R&srid=S1-1IADP&lbc=extra&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.extra.com.br%2f6524780%3f&rk=1&uid=276128353&sid=2&ts=custom&rsc=1Sshb%3aGflL9YCMUu&method=and&isort=score&view=grid"
"Extra";"New super mario bros 2";"Nintendo 3Ds Xl Edição Limitada New Super Mario Bros. 2";"1.259,99";"R$ 1.259,99";"http://buscando.extra.com.br/search?p=R&srid=S1-1IADP&lbc=extra&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.extra.com.br%2f5466818%3f&rk=2&uid=276128353&sid=2&ts=custom&rsc=2XiuvZZlgnvryGUu&method=and&isort=score&view=grid"
"Extra";"New super mario bros 2";"Jogo New Super Mario Bros 2 - 3DS";"249,90";"R$ 249,90";"http://buscando.extra.com.br/search?p=R&srid=S1-1IADP&lbc=extra&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.extra.com.br%2f1700225%3f&rk=3&uid=276128353&sid=2&ts=custom&rsc=CznwgXe6IlULXxkU&method=and&isort=score&view=grid"
"Extra";"New super mario bros 2";"New Super Mario Bros 2 - 3DS";"188,00";"R$ 188,00";"http://buscando.extra.com.br/search?p=R&srid=S1-1IADP&lbc=extra&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.extra.com.br%2f6157120%3f&rk=4&uid=276128353&sid=2&ts=custom&rsc=buqxOyLDY3E1VVTq&method=and&isort=score&view=grid"
"Extra";"New super mario bros 2";"New Super Mario Bros 2 - 3DS";"229,99";"R$ 229,99";"http://buscando.extra.com.br/search?p=R&srid=S1-1IADP&lbc=extra&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.extra.com.br%2f7151973%3f&rk=5&uid=276128353&sid=2&ts=custom&rsc=6J0990jljusXcMRD&method=and&isort=score&view=grid"
"Extra";"New super mario bros 2";"Jogo Nintendo 3DS New Super Mario Bros 2 - Nintendo";"219,90";"R$ 219,90";"http://buscando.extra.com.br/search?p=R&srid=S1-1IADP&lbc=extra&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.extra.com.br%2f7047281%3f&rk=6&uid=276128353&sid=2&ts=custom&rsc=2x4wA08EPJLAxiGc&method=and&isort=score&view=grid"
"E-Virtua";"New super mario bros 2";"New Super Mario Bros 2 - 3DS - -";"R$ 169,90";"R$ 169,90";"http://www.evirtua.com.br//new-super-mario-bros-2-3ds/3048-01"
"E-Virtua";"New super mario bros 2";"Nintendo 3DS XL Gold Edition + New Super Mario Bros 2 Pré-Instalado Bundle - -";"R$ 949,90";"R$ 949,90";"http://www.evirtua.com.br//nintendo-3ds-xl-gold-edition--new-super-mario-bros-2-pre-instalado-bundle/3678-01"
"Fast Games";"New super mario bros 2";"New Super Mario Bros. 2 - 3DS";"R$ 189,91";"R$ 189,91";"http://www.fastgames.com.br/new-super-mario-bros-2-3ds-pr-5393-187970.htm"
"FNAC";"New super mario bros 2";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"New super mario bros 2";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"New super mario bros 2";"NEW SUPER MARIO BROS. 2 (3DS)";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/new-super-mario-bros-2-3ds-30175397"
"Mula Games";"New super mario bros 2";"New Super Mario Bros. 2 - 3DS";"128.9";"R$ 128,90";"http://www.mulagames.com.br/New-Super-Mario-Bros--2-3DS/prod-659160/"
"Ponto Frio";"New super mario bros 2";"3DS - New Super Mario Bros 2";"179,90";"R$ 179,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6524780%3f&rk=1&uid=276311918&sid=2&ts=custom&rsc=CHoEoj2UeOqWN7fx&method=and&isort=score&view=grid"
"Ponto Frio";"New super mario bros 2";"Nintendo 3Ds Xl Edição Limitada New Super Mario Bros. 2";"1.259,99";"R$ 1.259,99";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5466818%3f&rk=2&uid=276311918&sid=2&ts=custom&rsc=A%3aRNz--TkMH9N5tb&method=and&isort=score&view=grid"
"Ponto Frio";"New super mario bros 2";"New Super Mario Bros 2 - 3DS";"188,00";"R$ 188,00";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6157120%3f&rk=3&uid=276311918&sid=2&ts=custom&rsc=k2WEC93NfaXeWTKZ&method=and&isort=score&view=grid"
"Ponto Frio";"New super mario bros 2";"New Super Mario Bros 2 - 3DS";"229,99";"R$ 229,99";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.pontofrio.com.br%2f7151973%3f&rk=4&uid=276311918&sid=2&ts=custom&rsc=uQpMen4OA8jvHLeO&method=and&isort=score&view=grid"
"Ponto Frio";"New super mario bros 2";"Jogo New Super Mario Bros 2 - 3DS";"249,90";"R$ 249,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.pontofrio.com.br%2f1700225%3f&rk=5&uid=276311918&sid=2&ts=custom&rsc=t755EAM5b4l5t5JS&method=and&isort=score&view=grid"
"Ponto Frio";"New super mario bros 2";"Jogo Nintendo 3DS New Super Mario Bros 2 - Nintendo";"219,90";"R$ 219,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.pontofrio.com.br%2f7047281%3f&rk=6&uid=276311918&sid=2&ts=custom&rsc=UkKpS3QzBhFHYIkA&method=and&isort=score&view=grid"
"Ricardo Eletro";"New super mario bros 2";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"New super mario bros 2";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"New super mario bros 2";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"New super mario bros 2";"Jogo Nintendo 3ds New Super Mario Bros 2 - Nintendo";"R$ 219,90";"R$ 219,90";"http://www.shoptime.com.br/produto/9627445/jogo-nintendo-3ds-new-super-mario-bros-2-nintendo"
"Shop Time";"New super mario bros 2";"Game New Super Mario Bros 2 - 3DS";"R$ 179,90";"R$ 179,90";"http://www.shoptime.com.br/produto/111557493/game-new-super-mario-bros-2-3ds"
"Submarino";"New super mario bros 2";"Game New Super Mario Bros 2 - 3DS";"R$ 179,90";"R$ 179,90";"http://www.submarino.com.br/produto/111557493/game-new-super-mario-bros-2-3ds"
"Submarino";"New super mario bros 2";"Jogo Nintendo 3ds New Super Mario Bros 2 - Nintendo";"R$ 219,90";"R$ 219,90";"http://www.submarino.com.br/produto/9627445/jogo-nintendo-3ds-new-super-mario-bros-2-nintendo"
"Walmart";"New super mario bros 2";"Console Nintendo 3DS XL New Super Mario Bros 2";"1299.9";"R$ 1.299,90";"http://www.walmart.com.br//console-nintendo-3ds-xl-new-super-mario-bros-2/3641759/pr"
"Zig Store";"New super mario bros 2";"3DS - New Super Mario Bros 2";"R$ 158,00";"R$ 158,00";"http://www.zigstore.com.br/3ds-new-super-mario-bros-2-p623/"
"Nintendo eShop";"Project X Zone";"Project X Zone 2";"$39.99*";"R$ 152,90";"http://www.nintendo.com/games/detail/DTGKYKzu9XPIKdNsRHfHSYWYvjQBizO1"
"Nintendo eShop";"Project X Zone";"Project X Zone";"$19.99*";"R$ 76,43";"http://www.nintendo.com/games/detail/XOJpy8wWy_H50bKvClES1IWLzZJErHvG"
"Americanas";"Project X Zone";"Project X Zone N3ds";"R$ 219,90";"R$ 219,90";"http://www.americanas.com.br/produto/8463322/project-x-zone-n3ds"
"Big Boy Games";"Project X Zone";"3DS - Project X Zone 2 - Lançamento previsto para 28-02-2016";"R$ 200,00";"R$ 200,00";"http://www.bigboygames.com.br/3ds-project-x-zone-2-lancamento-previsto-para-28-02-2016-p7843/"
"Big Boy Games";"Project X Zone";"3DS - Project X Zone Limited Edition";"R$ 103,99";"R$ 103,99";"http://www.bigboygames.com.br/3ds-project-x-zone-limited-edition-p5538/"
"Big Boy Games";"Project X Zone";"3DS - Project X Zone";"R$ 99,98";"R$ 99,98";"http://www.bigboygames.com.br/3ds-project-x-zone-p5243/"
"Casas Bahia";"Project X Zone";"Game 3DS Project X Zone";"219,90";"R$ 219,90";"http://buscas.casasbahia.com.br/search?w=Project+X+Zone"
"Extra";"Project X Zone";"Game 3DS Project X Zone";"219,90";"R$ 219,90";"http://buscando.extra.com.br/search?p=R&srid=S1-3IADP&lbc=extra&w=Project%20X%20Zone&url=http%3a%2f%2fproduto.extra.com.br%2f2437394%3f&rk=1&uid=276597268&sid=2&ts=custom&rsc=501oAC8Hj8KKBrRp&method=and&isort=score&view=grid"
"E-Virtua";"Project X Zone";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Project X Zone";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Project X Zone";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Project X Zone";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Project X Zone";"PROJECT X ZONE (3DS)";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/project-x-zone-3ds-37022164"
"Mula Games";"Project X Zone";"Project X Zone - 3DS";"166.9";"R$ 166,90";"http://www.mulagames.com.br/Project-X-Zone-3DS/prod-1739499/"
"Mula Games";"Project X Zone";"Project X Zone 2 (PRÉ-VENDA) - 3DS";"249.9";"R$ 249,90";"http://www.mulagames.com.br/Project-X-Zone-2--PRE-VENDA--3DS/prod-3980598/"
"Ponto Frio";"Project X Zone";"-";"-";"R$ 9.999,99";"http://search.pontofrio.com.br/search?w=<BUSCA>"
"Ricardo Eletro";"Project X Zone";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Project X Zone";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Project X Zone";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Project X Zone";"Project X Zone N3ds";"R$ 219,90";"R$ 219,90";"http://www.shoptime.com.br/produto/8463322/project-x-zone-n3ds"
"Submarino";"Project X Zone";"Project X Zone N3ds";"R$ 219,90";"R$ 219,90";"http://www.submarino.com.br/produto/8463322/project-x-zone-n3ds"
"Walmart";"Project X Zone";"Project X Zone N3DS";"219.9";"R$ 219,90";"http://www.walmart.com.br//project-x-zone-n3ds/2377087/pr"
"Nintendo eShop";"Persona Q Shadow of the Labyrinth";"Persona Q: Shadow of the Labyrinth";"Indisponível";"R$ 9.999,99";"http://www.nintendo.com/games/detail/XBwf3Dqhwb_IEWGzE2rL9xhP-Arm4Mzz"
"Americanas";"Persona Q Shadow of the Labyrinth";"Persona Q Shadow Of The Labyrinth N3ds";"R$ 299,90";"R$ 299,90";"http://www.americanas.com.br/produto/9957176/persona-q-shadow-of-the-labyrinth-n3ds"
"Big Boy Games";"Persona Q Shadow of the Labyrinth";"3DS - PersonaQ Shadow of the Labyrinth PREMIUM EDITION";"R$ 299,00";"R$ 299,00";"http://www.bigboygames.com.br/3ds-personaq-shadow-of-the-labyrinth-premium-edition-p6895/"
"Big Boy Games";"Persona Q Shadow of the Labyrinth";"3DS - Persona Q Shadow of the Labyrinth";"R$ 163,79";"R$ 163,79";"http://www.bigboygames.com.br/3ds-persona-q-shadow-of-the-labyrinth-p7621/"
"Big Boy Games";"Persona Q Shadow of the Labyrinth";"3DS - Persona Q Shadow of the Labyrinth";"R$ 215,19";"R$ 215,19";"http://www.bigboygames.com.br/3ds-persona-q-shadow-of-the-labyrinth-p6825/"
"Casas Bahia";"Persona Q Shadow of the Labyrinth";"Persona Q Shadow of the Labyrinth N3DS";"299,90";"R$ 299,90";"http://buscas.casasbahia.com.br/search?w=Persona+Q+Shadow+of+the+Labyrinth"
"Extra";"Persona Q Shadow of the Labyrinth";"Persona Q Shadow of the Labyrinth N3DS";"299,90";"R$ 299,90";"http://buscando.extra.com.br/search?p=R&srid=S1-1IADP&lbc=extra&w=Persona%20Q%20Shadow%20of%20the%20Labyrinth&url=http%3a%2f%2fproduto.extra.com.br%2f6156357%3f&rk=1&uid=276848841&sid=2&ts=custom&rsc=Z8tLJ86lXdPD%3aJ29&method=and&isort=score&view=grid"
"E-Virtua";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Persona Q Shadow of the Labyrinth";"PERSONA Q: SHADOW OF THE LABYRINTH - STRATEGY";"R$ 37,77";"R$ 37,77";"http://www.livrariacultura.com.br/p/persona-q-shadow-of-the-labyrinth-strategy-96936102"
"Mula Games";"Persona Q Shadow of the Labyrinth";"Persona Q: Shadow of the Labyrinth - 3DS";"219.9";"R$ 219,90";"http://www.mulagames.com.br/Persona-Q--Shadow-of-the-Labyrinth-3DS/prod-2727505/"
"Ponto Frio";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"http://search.pontofrio.com.br/search?w=<BUSCA>"
"Ricardo Eletro";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Persona Q Shadow of the Labyrinth";"Persona Q Shadow Of The Labyrinth N3ds";"R$ 299,90";"R$ 299,90";"http://www.shoptime.com.br/produto/9957176/persona-q-shadow-of-the-labyrinth-n3ds"
"ShopB";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"http://www.shopb.com.br/buscar?q=<BUSCA>"
"Submarino";"Persona Q Shadow of the Labyrinth";"Persona Q Shadow Of The Labyrinth N3ds";"R$ 299,90";"R$ 299,90";"http://www.submarino.com.br/produto/9957176/persona-q-shadow-of-the-labyrinth-n3ds"
"Walmart";"Persona Q Shadow of the Labyrinth";"Persona Q Shadow of the Labyrinth N3DS";"299.9";"R$ 299,90";"http://www.walmart.com.br//persona-q-shadow-of-the-labyrinth-n3ds/3629538/pr"
"Nintendo eShop";"Pokemon Conquest";"Pokémon Conquest";"Indisponível";"R$ 9.999,99";"http://www.nintendo.com/games/detail/0zrkDpkzsBO049BU7kwD4UfPN1bPdVFP"
"Americanas";"Pokemon Conquest";"Game Pokémon Conquest - 3DS";"R$ 169,90";"R$ 169,90";"http://www.americanas.com.br/produto/111435357/game-pokemon-conquest-3ds"
"Big Boy Games";"Pokemon Conquest";"DS - Pokemon Conquest";"R$ 65,50";"R$ 65,50";"http://www.bigboygames.com.br/pesquisa/?p=Pokemon+Conquest"
"E-Virtua";"Pokemon Conquest";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Pokemon Conquest";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"Kabum";"Pokemon Conquest";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Pokemon Conquest";"POKEMON CONQUEST (DS)";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/pokemon-conquest-ds-30029583"
"Mula Games";"Pokemon Conquest";"-";"-";"R$ 9.999,99";"http://www.mulagames.com.br/produtos-index/catalogo_produtos/-/-/<BUSCA>/-/-/-/-/-/"
"Ricardo Eletro";"Pokemon Conquest";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Pokemon Conquest";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Pokemon Conquest";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Pokemon Conquest";"Game Pokémon Conquest - 3DS";"R$ 169,90";"R$ 169,90";"http://www.shoptime.com.br/produto/111435357/game-pokemon-conquest-3ds"
"Submarino";"Pokemon Conquest";"Game Pokémon Conquest - 3DS";"R$ 169,90";"R$ 169,90";"http://www.submarino.com.br/produto/111435357/game-pokemon-conquest-3ds"
"Nintendo eShop";"Pokemon Platinum";"Pokémon Platinum";"Indisponível";"R$ 9.999,99";"http://www.nintendo.com/games/detail/JoArRkwnb2vOPnAM4jd5vNF1VMoQVvjE"
"E-Virtua";"Pokemon Platinum";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Pokemon Platinum";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Pokemon Platinum";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Pokemon Platinum";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Pokemon Platinum";"POKEMON ADVENTURES DIAMOND & PEARL PLATINUM BOX";"R$ 489,60";"R$ 489,60";"http://www.livrariacultura.com.br/p/pokemon-adventures-diamond-pearl-platinum-box-42253223"
"Livraria Cultura";"Pokemon Platinum";"POKEMON ADVENTURES PLATINUM, V.1";"R$ 43,50";"R$ 43,50";"http://www.livrariacultura.com.br/p/pokemon-adventures-platinum-v1-22203005"
"Livraria Cultura";"Pokemon Platinum";"POKEMON ADVENTURES DIAMOND AND PEARL PLATINUM";"R$ 54,40";"R$ 54,40";"http://www.livrariacultura.com.br/p/pokemon-adventures-diamond-and-pearl-platinum-42106242"
"Livraria Cultura";"Pokemon Platinum";"POKEMON ADVENTURES PLATINUM, V.3";"R$ 54,40";"R$ 54,40";"http://www.livrariacultura.com.br/p/pokemon-adventures-platinum-v3-22540386"
"Livraria Cultura";"Pokemon Platinum";"POKEMON ADVENTURES PLATINUM, V.2";"R$ 54,40";"R$ 54,40";"http://www.livrariacultura.com.br/p/pokemon-adventures-platinum-v2-22357901"
"Livraria Cultura";"Pokemon Platinum";"POKEMON ADVENTURES PLATINUM, V.4";"R$ 43,50";"R$ 43,50";"http://www.livrariacultura.com.br/p/pokemon-adventures-platinum-v4-22668210"
"Mula Games";"Pokemon Platinum";"-";"-";"R$ 9.999,99";"http://www.mulagames.com.br/produtos-index/catalogo_produtos/-/-/<BUSCA>/-/-/-/-/-/"
"Ricardo Eletro";"Pokemon Platinum";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Pokemon Platinum";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Saraiva";"Pokemon Platinum";"Nintendo Ds Edição Especial Pokémon + Jogo Pokémon Platinum";"R$ 299,00";"R$ 299,00";"http://www.saraiva.com.br/nintendo-ds-edicao-especial-pokemon-jogo-pokemon-platinum-2645571.html"
"Shop Facil";"Pokemon Platinum";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"Nintendo eShop";"Resident Evil Revelations";"Resident Evil Revelations";"Indisponível";"R$ 9.999,99";"http://www.nintendo.com/games/detail/XkJsnA3RX3B7nlP_LdTvZQDRm0yeFMLo"
"Nintendo eShop";"Resident Evil Revelations";"Resident Evil Revelations";"Indisponível";"R$ 9.999,99";"http://www.nintendo.com/games/detail/sv0drfht5St0wc6G2GzSE3eBRj0CYzd-"
"Americanas";"Resident Evil Revelations";"Game Resident Evil Revelations - 3DS";"R$ 199,90";"R$ 199,90";"http://www.americanas.com.br/produto/110839190/game-resident-evil-revelations-3ds"
"Big Boy Games";"Resident Evil Revelations";"3DS - Resident Evil Revelations";"R$ 139,90";"R$ 139,90";"http://www.bigboygames.com.br/3ds-resident-evil-revelations-p3663/"
"Casas Bahia";"Resident Evil Revelations";"Game Resident Evil: Revelations para Download - PC";"78,90";"R$ 78,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-6IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f2067404%3f&rk=6&uid=277689740&sid=2&ts=custom&rsc=aPMWS8NDEcaLbJ-B&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Game Resident Evil Revelations - 3DS";"199,90";"R$ 199,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-6IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f2939433%3f&rk=10&uid=277689740&sid=2&ts=custom&rsc=hzRwoRKPCYzS0EvI&method=and&isort=score&view=grid"
"Extra";"Resident Evil Revelations";"Game Resident Evil Revelations - 3DS";"199,90";"R$ 199,90";"http://buscando.extra.com.br/search?p=R&srid=S1-5SEAP&lbc=extra&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.extra.com.br%2f2939433%3f&rk=4&uid=277711588&sid=2&ts=custom&rsc=VwDIjgjRxR%3atN8ud&method=and&isort=score&view=grid"
"E-Virtua";"Resident Evil Revelations";"Resident Evil: Revelations - 3DS - -";"R$ 99,90";"R$ 99,90";"http://www.evirtua.com.br//resident-evil-revelations-3ds/2960-01"
"Kabum";"Resident Evil Revelations";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Resident Evil Revelations";"RESIDENT EVIL REVELATIONS";"R$ 136,00";"R$ 136,00";"http://www.livrariacultura.com.br/p/resident-evil-revelations-42812180"
"Livraria Cultura";"Resident Evil Revelations";"RESIDENT EVIL - REVELATIONS (3DS)";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/resident-evil-revelations-3ds-29480524"
"Mula Games";"Resident Evil Revelations";"Resident Evil: Revelations - 3DS";"119.9";"R$ 119,90";"http://www.mulagames.com.br/Resident-Evil--Revelations-3DS/prod-457773/"
"Net Shoes";"Resident Evil Revelations";"-";"-";"R$ 9.999,99";"http://www.netshoes.com.br/search?Ntt=<BUSCA>"
"Ponto Frio";"Resident Evil Revelations";"Game Resident Evil Revelations - 3DS";"199,90";"R$ 199,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-2IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f2939433%3f&rk=5&uid=277814638&sid=2&ts=custom&rsc=OQgnDiNxWtD%3aCuW7&method=and&isort=score&view=grid"
"RiHappy";"Resident Evil Revelations";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Submarino";"Resident Evil Revelations";"Game Resident Evil Revelations - 3DS";"R$ 199,90";"R$ 199,90";"http://www.submarino.com.br/produto/110839190/game-resident-evil-revelations-3ds"
